,ID,Estimated_Insects_Count,Crop_Type,Soil_Type,Pesticide_Use_Category,Number_Doses_Week,Number_Weeks_Used,Number_Weeks_Quit,Season,Crop_Damage,Nonzero
77590,F00136233,626,0,1,2,25,15.0,13,1,0,6
77591,F00136236,625,0,1,2,30,9.0,19,2,0,6
77592,F00136238,625,0,1,2,30,17.0,17,2,0,6
77593,F00136241,625,0,1,2,30,26.0,4,1,0,6
77594,F00136242,625,0,1,2,30,26.0,6,2,0,6
77595,F00136243,625,0,1,2,30,27.0,15,2,0,6
77596,F00136244,626,0,1,2,30,34.0,1,2,0,6
77597,F00136245,625,0,1,2,30,37.0,1,1,0,6
77598,F00136248,625,0,1,2,40,,15,1,0,6
77599,F00136251,625,0,1,2,45,28.0,8,2,0,6
77600,F00136254,625,0,1,2,30,20.0,12,1,1,7
77601,F00136255,626,0,1,2,35,20.0,13,1,1,7
77602,F00136256,625,0,1,2,20,25.0,5,2,1,7
77603,F00136257,626,0,1,2,30,39.0,3,1,2,7
77604,F00136260,677,0,1,2,5,23.0,7,1,0,6
77605,F00136262,677,0,1,2,10,16.0,20,1,0,6
77606,F00136264,677,0,1,2,10,20.0,21,3,0,6
77607,F00136266,677,0,1,2,15,9.0,17,1,0,6
77608,F00136270,677,0,1,2,20,13.0,12,2,0,6
77609,F00136271,677,0,1,2,20,15.0,16,2,0,6
77610,F00136274,677,0,1,2,20,20.0,7,3,0,6
77611,F00136275,677,0,1,2,20,20.0,14,2,0,6
77612,F00136278,677,0,1,2,20,31.0,5,2,0,6
77613,F00136279,677,0,1,2,25,18.0,12,1,0,6
77614,F00136280,677,0,1,2,25,19.0,4,2,0,6
77615,F00136281,677,0,1,2,25,23.0,16,1,0,6
77616,F00136283,677,0,1,2,25,25.0,12,2,0,6
77617,F00136285,677,0,1,2,25,33.0,1,2,0,6
77618,F00136286,677,0,1,2,30,11.0,17,1,0,6
77619,F00136289,677,0,1,2,30,24.0,11,3,0,6
77620,F00136291,677,0,1,2,35,,11,2,0,6
77621,F00136292,677,0,1,2,40,8.0,19,1,0,6
77622,F00136293,677,0,1,2,40,,17,3,0,6
77623,F00136294,677,0,1,2,40,25.0,3,3,0,6
77624,F00136296,677,0,1,2,40,27.0,1,3,0,6
77625,F00136298,677,0,1,2,40,32.0,3,2,0,6
77626,F00136299,677,0,1,2,40,34.0,4,3,0,6
77627,F00136300,677,0,1,2,45,32.0,3,1,0,6
77628,F00136301,677,0,1,2,50,16.0,18,2,0,6
77629,F00136302,677,0,1,2,60,11.0,15,1,0,6
77630,F00136303,677,0,1,2,60,15.0,14,1,0,6
77631,F00136306,677,0,1,2,40,30.0,3,2,1,7
77632,F00136310,732,0,1,2,5,8.0,17,1,0,6
77633,F00136314,732,0,1,2,10,21.0,7,1,0,6
77634,F00136317,731,0,1,2,15,10.0,4,1,0,6
77635,F00136318,731,0,1,2,15,21.0,10,2,0,6
77636,F00136319,731,0,1,2,20,8.0,22,2,0,6
77637,F00136320,731,0,1,2,20,9.0,20,3,0,6
77638,F00136321,731,0,1,2,20,14.0,15,3,0,6
77639,F00136322,731,0,1,2,20,,17,1,0,6
77640,F00136324,732,0,1,2,20,18.0,18,1,0,6
77641,F00136325,732,0,1,2,20,18.0,22,2,0,6
77642,F00136326,732,0,1,2,20,23.0,10,1,0,6
77643,F00136328,731,0,1,2,20,,11,3,0,6
77644,F00136329,731,0,1,2,20,31.0,5,2,0,6
77645,F00136330,731,0,1,2,20,34.0,1,2,0,6
77646,F00136333,732,0,1,2,20,38.0,0,2,0,5
77647,F00136335,732,0,1,2,25,24.0,9,2,0,6
77648,F00136336,732,0,1,2,25,25.0,14,2,0,6
77649,F00136338,732,0,1,2,25,33.0,0,2,0,5
77650,F00136339,732,0,1,2,30,11.0,16,3,0,6
77651,F00136341,731,0,1,2,30,12.0,21,1,0,6
77652,F00136342,732,0,1,2,30,18.0,11,2,0,6
77653,F00136344,731,0,1,2,40,20.0,9,2,0,6
77654,F00136346,732,0,1,2,40,25.0,15,1,0,6
77655,F00136348,732,0,1,2,45,28.0,3,2,0,6
77656,F00136349,731,0,1,2,50,12.0,20,2,0,6
77657,F00136351,732,0,1,2,50,25.0,4,2,0,6
77658,F00136354,731,0,1,2,60,16.0,16,2,0,6
77659,F00136355,731,0,1,2,60,20.0,5,3,0,6
77660,F00136356,732,0,1,2,60,,13,2,0,6
77661,F00136359,732,0,1,2,80,18.0,22,1,0,6
77662,F00136360,732,0,1,2,80,24.0,3,3,0,6
77663,F00136365,790,0,1,2,5,22.0,2,2,0,6
77664,F00136366,790,0,1,2,5,35.0,4,1,0,6
77665,F00136367,789,0,1,2,10,13.0,18,2,0,6
77666,F00136368,789,0,1,2,10,14.0,15,1,0,6
77667,F00136371,789,0,1,2,10,16.0,23,2,0,6
77668,F00136372,790,0,1,2,10,31.0,2,3,0,6
77669,F00136373,790,0,1,2,15,16.0,17,1,0,6
77670,F00136374,789,0,1,2,15,,22,1,0,6
77671,F00136376,790,0,1,2,15,24.0,11,2,0,6
77672,F00136378,789,0,1,2,15,36.0,0,2,0,5
77673,F00136380,789,0,1,2,20,12.0,5,2,0,6
77674,F00136383,789,0,1,2,20,,18,1,0,6
77675,F00136385,790,0,1,2,20,27.0,11,2,0,6
77676,F00136386,789,0,1,2,20,,10,1,0,6
77677,F00136387,789,0,1,2,25,,22,1,0,6
77678,F00136388,789,0,1,2,25,20.0,19,2,0,6
77679,F00136391,789,0,1,2,25,29.0,6,1,0,6
77680,F00136392,789,0,1,2,30,12.0,22,1,0,6
77681,F00136393,789,0,1,2,30,15.0,21,2,0,6
77682,F00136394,789,0,1,2,30,23.0,10,3,0,6
77683,F00136395,789,0,1,2,30,25.0,2,2,0,6
77684,F00136398,789,0,1,2,30,31.0,12,1,0,6
77685,F00136399,790,0,1,2,30,35.0,1,2,0,6
77686,F00136400,789,0,1,2,35,15.0,19,2,0,6
77687,F00136401,790,0,1,2,35,19.0,15,3,0,6
77688,F00136405,789,0,1,2,40,19.0,12,2,0,6
77689,F00136407,789,0,1,2,40,21.0,13,3,0,6
77690,F00136408,789,0,1,2,40,25.0,14,3,0,6
77691,F00136410,789,0,1,2,50,34.0,0,1,0,5
77692,F00136414,790,0,1,2,60,25.0,8,3,0,6
77693,F00136415,789,0,1,2,60,35.0,4,2,0,6
77694,F00136416,790,0,1,2,15,12.0,23,2,1,7
77695,F00136417,789,0,1,2,10,10.0,21,2,1,7
77696,F00136419,851,0,1,2,20,13.0,19,2,0,6
77697,F00136420,850,0,1,2,5,15.0,10,1,0,6
77698,F00136421,851,0,1,2,10,10.0,20,1,0,6
77699,F00136422,851,0,1,2,10,20.0,18,2,0,6
77700,F00136425,851,0,1,2,10,29.0,9,3,0,6
77701,F00136426,851,0,1,2,15,7.0,3,3,0,6
77702,F00136430,851,0,1,2,15,16.0,23,2,0,6
77703,F00136432,851,0,1,2,15,20.0,19,3,0,6
77704,F00136434,851,0,1,2,15,23.0,19,2,0,6
77705,F00136436,851,0,1,2,15,32.0,4,2,0,6
77706,F00136438,851,0,1,2,20,14.0,20,3,0,6
77707,F00136439,851,0,1,2,20,20.0,15,1,0,6
77708,F00136444,851,0,1,2,20,25.0,2,2,0,6
77709,F00136446,851,0,1,2,20,29.0,0,2,0,5
77710,F00136448,851,0,1,2,20,33.0,6,1,0,6
77711,F00136450,851,0,1,2,20,37.0,3,2,0,6
77712,F00136451,850,0,1,2,20,40.0,2,1,0,6
77713,F00136452,851,0,1,2,25,26.0,17,1,0,6
77714,F00136454,851,0,1,2,25,33.0,5,1,0,6
77715,F00136455,851,0,1,2,30,17.0,21,1,0,6
77716,F00136458,850,0,1,2,30,,8,2,0,6
77717,F00136460,851,0,1,2,40,,23,3,0,6
77718,F00136461,850,0,1,2,40,15.0,0,2,0,5
77719,F00136462,851,0,1,2,40,17.0,12,2,0,6
77720,F00136463,850,0,1,2,40,18.0,5,2,0,6
77721,F00136464,850,0,1,2,40,20.0,9,1,0,6
77722,F00136465,851,0,1,2,40,27.0,14,1,0,6
77723,F00136470,851,0,1,2,60,19.0,14,2,0,6
77724,F00136474,850,0,1,2,20,20.0,16,2,1,7
77725,F00136478,915,0,1,2,5,19.0,11,1,0,6
77726,F00136479,916,0,1,2,10,23.0,9,3,0,6
77727,F00136481,915,0,1,2,15,16.0,23,2,0,6
77728,F00136482,916,0,1,2,15,,13,1,0,6
77729,F00136484,915,0,1,2,15,32.0,6,2,0,6
77730,F00136485,915,0,1,2,20,6.0,24,1,0,6
77731,F00136486,916,0,1,2,20,10.0,21,1,0,6
77732,F00136487,916,0,1,2,20,10.0,22,1,0,6
77733,F00136491,915,0,1,2,20,25.0,16,2,0,6
77734,F00136492,915,0,1,2,20,30.0,12,1,0,6
77735,F00136497,915,0,1,2,25,33.0,5,1,0,6
77736,F00136498,916,0,1,2,25,38.0,2,3,0,6
77737,F00136503,915,0,1,2,30,,2,1,0,6
77738,F00136504,916,0,1,2,40,17.0,18,3,0,6
77739,F00136505,915,0,1,2,40,17.0,24,2,0,6
77740,F00136506,915,0,1,2,40,22.0,10,3,0,6
77741,F00136507,915,0,1,2,40,30.0,1,2,0,6
77742,F00136509,915,0,1,2,40,40.0,5,2,0,6
77743,F00136510,915,0,1,2,50,26.0,13,2,0,6
77744,F00136511,915,0,1,2,50,,2,3,0,6
77745,F00136512,916,0,1,2,50,33.0,5,2,0,6
77746,F00136513,915,0,1,2,55,20.0,19,1,0,6
77747,F00136514,915,0,1,2,60,,19,1,0,6
77748,F00136516,916,0,1,2,60,39.0,1,1,0,6
77749,F00136517,915,0,1,2,80,23.0,19,1,0,6
77750,F00136519,916,0,1,2,40,39.0,3,2,1,7
77751,F00136522,984,0,1,2,10,11.0,26,2,0,6
77752,F00136523,984,0,1,2,10,14.0,26,2,0,6
77753,F00136524,984,0,1,2,10,15.0,20,2,0,6
77754,F00136526,984,0,1,2,10,23.0,10,2,0,6
77755,F00136527,984,0,1,2,10,28.0,13,3,0,6
77756,F00136528,984,0,1,2,10,29.0,8,2,0,6
77757,F00136529,984,0,1,2,10,41.0,1,1,0,6
77758,F00136530,984,0,1,2,15,10.0,21,2,0,6
77759,F00136531,984,0,1,2,15,,21,2,0,6
77760,F00136533,984,0,1,2,15,14.0,20,2,0,6
77761,F00136535,984,0,1,2,15,23.0,20,1,0,6
77762,F00136536,984,0,1,2,15,39.0,1,2,0,6
77763,F00136537,984,0,1,2,20,20.0,15,1,0,6
77764,F00136538,984,0,1,2,20,20.0,19,2,0,6
77765,F00136540,984,0,1,2,20,34.0,12,2,0,6
77766,F00136541,984,0,1,2,20,35.0,6,2,0,6
77767,F00136542,984,0,1,2,20,37.0,1,3,0,6
77768,F00136543,984,0,1,2,20,37.0,3,1,0,6
77769,F00136544,984,0,1,2,20,39.0,3,2,0,6
77770,F00136546,984,0,1,2,25,20.0,4,3,0,6
77771,F00136548,984,0,1,2,25,36.0,5,1,0,6
77772,F00136549,984,0,1,2,30,14.0,25,2,0,6
77773,F00136550,984,0,1,2,30,27.0,12,2,0,6
77774,F00136552,984,0,1,2,30,32.0,4,2,0,6
77775,F00136554,984,0,1,2,30,33.0,7,1,0,6
77776,F00136555,984,0,1,2,35,18.0,19,2,0,6
77777,F00136559,984,0,1,2,50,17.0,22,2,0,6
77778,F00136560,984,0,1,2,50,19.0,11,2,0,6
77779,F00136562,984,0,1,2,55,24.0,10,2,0,6
77780,F00136563,984,0,1,2,80,22.0,11,2,0,6
77781,F00136564,984,0,1,2,10,23.0,15,2,1,7
77782,F00136565,984,0,1,2,20,32.0,8,1,1,7
77783,F00136566,1056,0,1,2,40,26.0,13,2,0,6
77784,F00136568,1056,0,1,2,5,20.0,17,1,0,6
77785,F00136572,1056,0,1,2,10,18.0,13,1,0,6
77786,F00136573,1056,0,1,2,10,25.0,18,2,0,6
77787,F00136575,1056,0,1,2,15,16.0,21,2,0,6
77788,F00136577,1056,0,1,2,15,18.0,12,1,0,6
77789,F00136582,1056,0,1,2,20,5.0,20,3,0,6
77790,F00136585,1056,0,1,2,20,16.0,20,2,0,6
77791,F00136586,1056,0,1,2,20,18.0,12,1,0,6
77792,F00136592,1056,0,1,2,25,39.0,4,2,0,6
77793,F00136593,1056,0,1,2,30,14.0,27,1,0,6
77794,F00136594,1056,0,1,2,30,15.0,14,2,0,6
77795,F00136595,1056,0,1,2,30,16.0,19,1,0,6
77796,F00136597,1056,0,1,2,30,,8,1,0,6
77797,F00136598,1056,0,1,2,30,27.0,13,2,0,6
77798,F00136599,1056,0,1,2,30,30.0,0,1,0,5
77799,F00136600,1056,0,1,2,30,31.0,8,1,0,6
77800,F00136602,1056,0,1,2,30,36.0,1,2,0,6
77801,F00136604,1056,0,1,2,35,30.0,9,1,0,6
77802,F00136605,1056,0,1,2,40,13.0,27,2,0,6
77803,F00136606,1056,0,1,2,40,14.0,21,2,0,6
77804,F00136607,1056,0,1,2,40,14.0,22,3,0,6
77805,F00136611,1056,0,1,2,40,20.0,10,2,0,6
77806,F00136615,1056,0,1,2,50,12.0,27,2,0,6
77807,F00136616,1056,0,1,2,50,13.0,22,2,0,6
77808,F00136617,1056,0,1,2,50,,5,1,0,6
77809,F00136618,1056,0,1,2,55,38.0,0,2,0,5
77810,F00136619,1056,0,1,2,60,13.0,22,2,0,6
77811,F00136620,1056,0,1,2,60,20.0,12,1,0,6
77812,F00136623,1056,0,1,2,60,33.0,7,1,0,6
77813,F00136626,1056,0,1,2,10,22.0,17,2,1,7
77814,F00136628,1056,0,1,2,15,34.0,5,2,1,7
77815,F00136629,1056,0,1,2,40,,12,3,1,7
77816,F00136630,1056,0,1,2,10,30.0,2,1,1,7
77817,F00136632,1056,0,1,2,20,,15,2,1,7
77818,F00136635,1132,0,1,2,40,,22,3,0,6
77819,F00136636,1132,0,1,2,5,20.0,21,2,0,6
77820,F00136638,1132,0,1,2,10,15.0,18,2,0,6
77821,F00136640,1132,0,1,2,10,17.0,23,3,0,6
77822,F00136641,1132,0,1,2,10,18.0,23,2,0,6
77823,F00136646,1132,0,1,2,20,13.0,15,1,0,6
77824,F00136647,1132,0,1,2,20,14.0,28,2,0,6
77825,F00136651,1132,0,1,2,20,28.0,13,2,0,6
77826,F00136653,1132,0,1,2,20,35.0,4,1,0,6
77827,F00136655,1132,0,1,2,20,40.0,0,2,0,5
77828,F00136657,1132,0,1,2,30,14.0,20,3,0,6
77829,F00136660,1132,0,1,2,30,22.0,13,2,0,6
77830,F00136661,1132,0,1,2,30,24.0,13,1,0,6
77831,F00136662,1132,0,1,2,30,24.0,16,1,0,6
77832,F00136663,1132,0,1,2,30,,14,2,0,6
77833,F00136664,1132,0,1,2,30,29.0,15,3,0,6
77834,F00136668,1132,0,1,2,30,33.0,3,1,0,6
77835,F00136669,1132,0,1,2,30,35.0,3,2,0,6
77836,F00136670,1132,0,1,2,35,20.0,19,1,0,6
77837,F00136673,1132,0,1,2,40,19.0,18,2,0,6
77838,F00136674,1132,0,1,2,40,25.0,13,2,0,6
77839,F00136675,1132,0,1,2,40,27.0,6,2,0,6
77840,F00136676,1132,0,1,2,40,30.0,10,2,0,6
77841,F00136677,1132,0,1,2,50,13.0,28,1,0,6
77842,F00136678,1132,0,1,2,50,,3,2,0,6
77843,F00136680,1132,0,1,2,55,40.0,0,2,0,5
77844,F00136681,1132,0,1,2,60,,28,3,0,6
77845,F00136682,1132,0,1,2,60,20.0,22,1,0,6
77846,F00136684,1132,0,1,2,60,30.0,7,3,0,6
77847,F00136688,1212,0,1,2,5,6.0,18,1,0,6
77848,F00136689,1212,0,1,2,5,14.0,26,1,0,6
77849,F00136690,1212,0,1,2,5,,22,2,0,6
77850,F00136691,1212,0,1,2,5,20.0,19,2,0,6
77851,F00136693,1212,0,1,2,10,11.0,26,2,0,6
77852,F00136694,1212,0,1,2,10,12.0,29,2,0,6
77853,F00136695,1212,0,1,2,10,14.0,20,3,0,6
77854,F00136699,1212,0,1,2,10,35.0,1,3,0,6
77855,F00136700,1212,0,1,2,10,38.0,2,3,0,6
77856,F00136701,1212,0,1,2,15,17.0,25,2,0,6
77857,F00136705,1212,0,1,2,15,34.0,12,2,0,6
77858,F00136706,1212,0,1,2,15,40.0,9,3,0,6
77859,F00136710,1212,0,1,2,20,24.0,18,3,0,6
77860,F00136714,1212,0,1,2,20,32.0,11,2,0,6
77861,F00136715,1212,0,1,2,20,34.0,4,2,0,6
77862,F00136716,1212,0,1,2,20,35.0,1,2,0,6
77863,F00136718,1212,0,1,2,30,10.0,19,3,0,6
77864,F00136719,1212,0,1,2,30,14.0,29,2,0,6
77865,F00136720,1212,0,1,2,30,20.0,22,2,0,6
77866,F00136724,1212,0,1,2,30,31.0,7,1,0,6
77867,F00136725,1212,0,1,2,30,32.0,14,2,0,6
77868,F00136726,1212,0,1,2,30,,16,2,0,6
77869,F00136727,1212,0,1,2,30,34.0,1,2,0,6
77870,F00136729,1212,0,1,2,30,50.0,1,3,0,6
77871,F00136730,1212,0,1,2,40,10.0,27,2,0,6
77872,F00136731,1212,0,1,2,40,22.0,17,1,0,6
77873,F00136733,1212,0,1,2,40,36.0,6,3,0,6
77874,F00136734,1212,0,1,2,40,37.0,1,2,0,6
77875,F00136735,1212,0,1,2,40,40.0,3,2,0,6
77876,F00136738,1212,0,1,2,60,22.0,16,2,0,6
77877,F00136739,1212,0,1,2,60,26.0,13,1,0,6
77878,F00136740,1212,0,1,2,60,25.0,15,2,1,7
77879,F00136741,1212,0,1,2,20,,27,2,1,7
77880,F00136742,1212,0,1,2,25,33.0,9,2,1,7
77881,F00136743,1212,0,1,2,40,40.0,3,3,1,7
77882,F00136744,1212,0,1,2,40,41.0,0,2,1,6
77883,F00136745,1212,0,1,2,60,39.0,2,1,1,7
77884,F00136746,1297,0,1,2,20,11.0,30,1,0,6
77885,F00136747,1297,0,1,2,30,16.0,12,3,0,6
77886,F00136748,1296,0,1,2,5,9.0,28,2,0,6
77887,F00136749,1297,0,1,2,5,19.0,20,2,0,6
77888,F00136751,1297,0,1,2,10,16.0,25,1,0,6
77889,F00136755,1296,0,1,2,15,15.0,10,3,0,6
77890,F00136756,1296,0,1,2,15,19.0,19,2,0,6
77891,F00136758,1296,0,1,2,20,10.0,2,3,0,6
77892,F00136759,1296,0,1,2,20,19.0,19,3,0,6
77893,F00136762,1296,0,1,2,20,28.0,14,1,0,6
77894,F00136764,1296,0,1,2,20,30.0,14,2,0,6
77895,F00136765,1296,0,1,2,20,30.0,16,1,0,6
77896,F00136768,1296,0,1,2,20,,6,1,0,6
77897,F00136769,1296,0,1,2,20,38.0,2,2,0,6
77898,F00136771,1296,0,1,2,25,13.0,28,1,0,6
77899,F00136772,1297,0,1,2,25,15.0,25,3,0,6
77900,F00136773,1296,0,1,2,25,25.0,20,2,0,6
77901,F00136774,1296,0,1,2,30,,22,2,0,6
77902,F00136775,1297,0,1,2,30,15.0,22,1,0,6
77903,F00136776,1296,0,1,2,30,20.0,20,2,0,6
77904,F00136777,1296,0,1,2,30,23.0,16,1,0,6
77905,F00136779,1297,0,1,2,30,38.0,7,2,0,6
77906,F00136780,1297,0,1,2,30,40.0,6,2,0,6
77907,F00136781,1296,0,1,2,30,43.0,0,2,0,5
77908,F00136783,1296,0,1,2,40,10.0,19,1,0,6
77909,F00136785,1297,0,1,2,40,16.0,24,3,0,6
77910,F00136787,1297,0,1,2,40,18.0,28,1,0,6
77911,F00136789,1296,0,1,2,40,22.0,13,3,0,6
77912,F00136790,1296,0,1,2,40,26.0,13,2,0,6
77913,F00136791,1297,0,1,2,40,29.0,16,3,0,6
77914,F00136793,1296,0,1,2,40,32.0,8,3,0,6
77915,F00136794,1296,0,1,2,40,34.0,4,2,0,6
77916,F00136795,1296,0,1,2,40,,5,1,0,6
77917,F00136798,1296,0,1,2,50,,17,1,0,6
77918,F00136799,1296,0,1,2,60,9.0,29,1,0,6
77919,F00136803,1296,0,1,2,60,32.0,16,1,0,6
77920,F00136804,1297,0,1,2,70,35.0,8,2,0,6
77921,F00136808,1296,0,1,2,80,28.0,18,3,1,7
77922,F00136809,1297,0,1,2,20,28.0,16,2,2,7
77923,F00136812,1385,0,1,2,5,15.0,26,1,0,6
77924,F00136813,1385,0,1,2,5,16.0,19,2,0,6
77925,F00136814,1385,0,1,2,10,10.0,17,2,0,6
77926,F00136817,1385,0,1,2,15,7.0,31,1,0,6
77927,F00136820,1385,0,1,2,15,32.0,0,2,0,5
77928,F00136823,1385,0,1,2,20,9.0,9,2,0,6
77929,F00136824,1385,0,1,2,20,15.0,27,2,0,6
77930,F00136826,1385,0,1,2,20,18.0,17,2,0,6
77931,F00136827,1385,0,1,2,20,28.0,12,1,0,6
77932,F00136828,1385,0,1,2,20,30.0,10,2,0,6
77933,F00136830,1385,0,1,2,20,35.0,12,3,0,6
77934,F00136836,1385,0,1,2,25,,4,3,0,6
77935,F00136838,1385,0,1,2,25,41.0,6,2,0,6
77936,F00136839,1385,0,1,2,30,,26,1,0,6
77937,F00136840,1385,0,1,2,30,17.0,21,2,0,6
77938,F00136841,1385,0,1,2,30,28.0,17,2,0,6
77939,F00136842,1385,0,1,2,30,35.0,16,1,0,6
77940,F00136843,1385,0,1,2,30,37.0,2,1,0,6
77941,F00136845,1385,0,1,2,40,26.0,17,1,0,6
77942,F00136847,1385,0,1,2,40,39.0,4,2,0,6
77943,F00136849,1385,0,1,2,50,22.0,21,1,0,6
77944,F00136850,1385,0,1,2,50,34.0,6,2,0,6
77945,F00136853,1385,0,1,2,60,24.0,19,3,0,6
77946,F00136856,1385,0,1,2,5,9.0,31,1,1,7
77947,F00136857,1385,0,1,2,40,15.0,8,3,1,7
77948,F00136858,1385,0,1,2,10,8.0,31,3,1,7
77949,F00136859,1385,0,1,2,20,40.0,5,1,1,7
77950,F00136860,1385,0,1,2,30,35.0,2,1,1,7
77951,F00136862,1478,0,1,2,40,12.0,31,2,0,6
77952,F00136863,1478,0,1,2,5,10.0,30,2,0,6
77953,F00136864,1478,0,1,2,5,12.0,27,3,0,6
77954,F00136865,1478,0,1,2,5,,32,2,0,6
77955,F00136866,1478,0,1,2,10,18.0,25,2,0,6
77956,F00136869,1478,0,1,2,10,28.0,17,2,0,6
77957,F00136872,1478,0,1,2,10,47.0,2,1,0,6
77958,F00136874,1478,0,1,2,15,33.0,7,3,0,6
77959,F00136875,1478,0,1,2,20,5.0,25,2,0,6
77960,F00136876,1478,0,1,2,20,10.0,31,1,0,6
77961,F00136877,1478,0,1,2,20,12.0,26,2,0,6
77962,F00136884,1478,0,1,2,20,,16,3,0,6
77963,F00136885,1478,0,1,2,20,32.0,6,1,0,6
77964,F00136890,1478,0,1,2,25,14.0,22,1,0,6
77965,F00136891,1478,0,1,2,25,20.0,23,2,0,6
77966,F00136892,1478,0,1,2,30,14.0,32,2,0,6
77967,F00136895,1478,0,1,2,40,12.0,27,2,0,6
77968,F00136896,1478,0,1,2,40,20.0,15,2,0,6
77969,F00136898,1478,0,1,2,40,25.0,12,2,0,6
77970,F00136900,1478,0,1,2,40,43.0,8,2,0,6
77971,F00136901,1478,0,1,2,50,10.0,30,2,0,6
77972,F00136902,1478,0,1,2,50,19.0,22,1,0,6
77973,F00136906,1478,0,1,2,60,29.0,3,3,0,6
77974,F00136908,1478,0,1,2,20,37.0,6,2,1,7
77975,F00136911,1478,0,1,2,50,39.0,4,2,1,7
77976,F00136912,1478,0,1,2,20,34.0,12,1,1,7
77977,F00136914,1478,0,1,2,40,38.0,1,2,1,7
77978,F00136915,1478,0,1,2,50,36.0,12,2,1,7
77979,F00136916,1478,0,1,2,60,,5,3,2,7
77980,F00136918,1575,0,1,2,10,5.0,18,2,0,6
77981,F00136921,1576,0,1,2,10,25.0,20,2,0,6
77982,F00136922,1576,0,1,2,10,26.0,25,1,0,6
77983,F00136925,1576,0,1,2,15,15.0,33,1,0,6
77984,F00136926,1575,0,1,2,15,17.0,23,2,0,6
77985,F00136928,1576,0,1,2,15,28.0,23,2,0,6
77986,F00136929,1575,0,1,2,15,29.0,6,2,0,6
77987,F00136931,1576,0,1,2,20,10.0,13,1,0,6
77988,F00136932,1575,0,1,2,20,15.0,23,1,0,6
77989,F00136933,1575,0,1,2,20,,33,1,0,6
77990,F00136934,1575,0,1,2,20,20.0,25,3,0,6
77991,F00136937,1576,0,1,2,20,24.0,5,1,0,6
77992,F00136938,1576,0,1,2,20,24.0,23,1,0,6
77993,F00136939,1576,0,1,2,20,28.0,19,3,0,6
77994,F00136940,1576,0,1,2,20,,14,3,0,6
77995,F00136941,1576,0,1,2,20,32.0,18,1,0,6
77996,F00136946,1575,0,1,2,25,42.0,7,3,0,6
77997,F00136947,1576,0,1,2,30,13.0,33,2,0,6
77998,F00136949,1576,0,1,2,30,21.0,26,1,0,6
77999,F00136950,1576,0,1,2,30,24.0,21,2,0,6
78000,F00136954,1576,0,1,2,35,29.0,8,2,0,6
78001,F00136955,1576,0,1,2,40,19.0,8,1,0,6
78002,F00136957,1576,0,1,2,40,25.0,17,3,0,6
78003,F00136960,1575,0,1,2,40,,13,1,0,6
78004,F00136963,1575,0,1,2,40,44.0,3,2,0,6
78005,F00136964,1576,0,1,2,40,50.0,1,2,0,6
78006,F00136966,1576,0,1,2,50,17.0,27,2,0,6
78007,F00136967,1575,0,1,2,50,20.0,21,2,0,6
78008,F00136968,1575,0,1,2,50,24.0,17,1,0,6
78009,F00136969,1576,0,1,2,55,19.0,14,1,0,6
78010,F00136970,1576,0,1,2,60,28.0,13,2,0,6
78011,F00136973,1576,0,1,2,40,20.0,9,1,1,7
78012,F00136974,1575,0,1,2,10,25.0,23,2,1,7
78013,F00136975,1575,0,1,2,20,32.0,11,1,1,7
78014,F00136976,1576,0,1,2,20,,25,2,1,7
78015,F00136977,1576,0,1,2,20,40.0,3,2,1,7
78016,F00136978,1576,0,1,2,25,31.0,14,3,2,7
78017,F00136979,1576,0,1,2,40,20.0,28,2,2,7
78018,F00136980,1678,0,1,2,5,23.0,6,2,0,6
78019,F00136981,1678,0,1,2,10,,22,2,0,6
78020,F00136984,1678,0,1,2,10,,6,2,0,6
78021,F00136986,1678,0,1,2,15,,6,2,0,6
78022,F00136987,1678,0,1,2,20,10.0,33,1,0,6
78023,F00136989,1678,0,1,2,20,13.0,30,2,0,6
78024,F00136990,1678,0,1,2,20,,30,2,0,6
78025,F00136996,1678,0,1,2,20,22.0,28,2,0,6
78026,F00136997,1678,0,1,2,20,23.0,14,1,0,6
78027,F00136998,1678,0,1,2,20,23.0,24,1,0,6
78028,F00137000,1678,0,1,2,20,28.0,16,2,0,6
78029,F00137006,1678,0,1,2,25,26.0,20,2,0,6
78030,F00137010,1678,0,1,2,25,49.0,1,2,0,6
78031,F00137012,1678,0,1,2,30,,24,2,0,6
78032,F00137013,1678,0,1,2,30,41.0,7,3,0,6
78033,F00137014,1678,0,1,2,30,44.0,7,3,0,6
78034,F00137015,1678,0,1,2,30,50.0,1,1,0,6
78035,F00137019,1678,0,1,2,40,37.0,6,2,0,6
78036,F00137021,1678,0,1,2,45,34.0,12,2,0,6
78037,F00137022,1678,0,1,2,50,19.0,29,3,0,6
78038,F00137023,1678,0,1,2,50,24.0,25,1,0,6
78039,F00137026,1678,0,1,2,60,23.0,23,2,0,6
78040,F00137027,1678,0,1,2,60,36.0,14,1,0,6
78041,F00137030,1678,0,1,2,40,21.0,23,3,1,7
78042,F00137031,1678,0,1,2,20,34.0,14,2,1,7
78043,F00137032,1678,0,1,2,30,29.0,20,1,1,7
78044,F00137033,1678,0,1,2,10,34.0,10,2,2,7
78045,F00137036,1785,0,1,2,25,,15,2,0,6
78046,F00137039,1785,0,1,2,10,20.0,35,1,0,6
78047,F00137040,1785,0,1,2,10,23.0,25,3,0,6
78048,F00137044,1785,0,1,2,15,9.0,35,1,0,6
